price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,direction,street_in_front_of_house,width,city,district
3.4,37.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
5.6,45.0,6.0,6.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
6.3,60.0,4.0,4.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.0,Hồ Chí Minh,Nội thành
3.4,34.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
9.0,45.0,5.0,5.0,True,True,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.7,59.0,3.0,2.0,False,False,False,False,Nhà mặt tiền,None,4.0,4.447257932086094,Hà Nội,Ngoại thành
3.9,38.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
10.5,97.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,None,4.0,4.447257932086094,Hà Nội,Nội thành
4.05,45.0,2.0,2.0,True,True,True,True,Nhà mặt tiền,None,4.0,4.0,Hồ Chí Minh,Nội thành
4.0,35.0,6.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Ngoại thành
3.8,30.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.8,Hồ Chí Minh,Nội thành
7.9,91.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,7.0,4.6,Hồ Chí Minh,Nội thành
4.3,48.0,5.0,5.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
1.0,20.0,5.0,2.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
3.0,35.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
5.4,65.0,2.0,5.0,True,True,True,True,Nhà mặt tiền,None,8.0,5.0,Hồ Chí Minh,Nội thành
2.3,36.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.7,35.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
1.8,64.0,4.0,2.0,False,False,False,True,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Ngoại thành
7.6,60.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
5.9,28.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,4.0,3.5,Hồ Chí Minh,Nội thành
4.4,34.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
6.8,48.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.0,Hồ Chí Minh,Nội thành
2.0,31.0,1.0,2.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.9,34.0,4.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
1.1,86.0,1.0,2.0,False,False,False,True,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Ngoại thành
2.88,28.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.0,55.0,1.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
5.4,46.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.2,Hà Nội,Nội thành
5.29,42.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Nội thành
3.0,35.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Ngoại thành
3.82,62.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.5,Hà Nội,Nội thành
3.75,59.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.5,Hà Nội,Nội thành
10.3,68.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,12.0,4.0,Hồ Chí Minh,Nội thành
3.49,39.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.0,20.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
4.5,54.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.8,62.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.5,Hà Nội,Nội thành
3.8,56.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.5,4.1,Hà Nội,Nội thành
5.6,46.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
12.5,100.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hà Nội,Ngoại thành
3.51,38.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.58,32.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.5,Hà Nội,Nội thành
2.89,54.0,1.0,2.0,True,True,False,False,Nhà trong hẻm,None,4.0,7.0,Hồ Chí Minh,Ngoại thành
4.98,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
3.45,35.0,5.0,3.0,True,True,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.4,32.0,2.0,2.0,True,True,True,True,Nhà mặt tiền,None,5.0,3.5,Hồ Chí Minh,Nội thành
4.5,36.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
5.1,38.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.3,35.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
2.35,34.0,5.0,2.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.447257932086094,Hà Nội,Nội thành
11.5,60.0,3.0,4.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.5,Hồ Chí Minh,Nội thành
2.35,34.0,4.0,3.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.447257932086094,Hà Nội,Nội thành
8.9,63.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,4.5,4.5,Hồ Chí Minh,Nội thành
4.4,55.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
6.8,53.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,5.0,Hà Nội,Nội thành
4.3,40.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.8,34.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
2.45,32.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.5,35.0,5.0,5.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
5.4,76.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,7.0,4.0,Hồ Chí Minh,Nội thành
15.0,50.0,8.0,6.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.5,Hà Nội,Nội thành
6.5,37.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.2,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Ngoại thành
4.2,42.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
3.8,30.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hồ Chí Minh,Nội thành
5.4,40.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
4.65,53.0,4.0,4.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.447257932086094,Hà Nội,Nội thành
9.9,50.0,7.0,6.0,True,True,True,False,Nhà trong hẻm,Bắc,6.0,5.0,Hà Nội,Nội thành
15.0,62.0,6.0,8.0,True,True,True,True,Nhà mặt tiền,None,10.0,5.0,Hà Nội,Nội thành
3.78,32.0,2.0,3.0,True,True,True,True,Nhà mặt tiền,None,3.0,4.0,Hồ Chí Minh,Nội thành
2.5,35.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.2,Hà Nội,Ngoại thành
9.85,50.0,7.0,5.0,True,True,True,False,Nhà trong hẻm,None,6.0,5.0,Hà Nội,Nội thành
3.3,32.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
2.3,30.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
8.0,34.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.3,Hà Nội,Nội thành
6.8,67.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,4.0,5.0,Hà Nội,Nội thành
3.9,33.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.0,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,4.0,3.7,Hà Nội,Nội thành
3.45,34.0,6.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,5.0,Hà Nội,Nội thành
8.7,55.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,6.0,5.0,Hà Nội,Nội thành
5.0,45.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,Đông Nam,4.0,5.0,Hà Nội,Nội thành
4.9,56.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
4.0,34.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.788,63.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
6.7,47.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.0,Hà Nội,Nội thành
3.58,36.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,1.5,4.0,Hà Nội,Nội thành
5.1,40.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
9.3,63.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,15.0,4.5,Hồ Chí Minh,Nội thành
5.9,81.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.3,Hồ Chí Minh,Nội thành
5.9,81.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.3,Hồ Chí Minh,Nội thành
3.9,30.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
7.0,100.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,6.6,Hồ Chí Minh,Nội thành
2.99,33.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,1.5,3.3,Hà Nội,Nội thành
5.9,52.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.5,Hà Nội,Nội thành
5.5,82.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.6,Hà Nội,Nội thành
3.45,33.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.6,Hà Nội,Nội thành
6.8,41.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.5,4.1,Hà Nội,Nội thành
3.25,32.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,Đông Nam,2.0,3.0,Hà Nội,Nội thành
1.5,18.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.2,3.2,Hà Nội,Nội thành
6.6,40.0,5.0,5.0,True,True,True,False,Nhà trong hẻm,None,2.2,3.1,Hà Nội,Nội thành
5.38,59.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,7.0,Hà Nội,Nội thành
2.18,25.0,3.0,2.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.8,Hà Nội,Nội thành
3.75,35.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.1,Hà Nội,Nội thành
1.8,32.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,6.0,Hà Nội,Nội thành
2.75,23.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.2,Hà Nội,Nội thành
5.38,40.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.9,6.0,Hà Nội,Nội thành
2.85,29.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.9,Hà Nội,Nội thành
3.99,45.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,5.5,Hà Nội,Nội thành
2.05,32.0,3.0,2.0,True,True,True,False,Nhà trong hẻm,None,1.8,7.0,Hà Nội,Nội thành
1.44,15.0,5.0,2.0,True,True,True,False,Nhà trong hẻm,None,1.8,2.8,Hà Nội,Nội thành
3.45,33.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.6,Hà Nội,Nội thành
3.25,39.0,2.0,2.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.8,Hà Nội,Nội thành
2.8,28.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.0,Hà Nội,Nội thành
2.7,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,5.0,Hà Nội,Nội thành
3.0,30.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,2.2,4.25,Hà Nội,Nội thành
5.25,50.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,5.3,5.3,Hà Nội,Nội thành
1.72,19.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,2.0,2.8,Hà Nội,Nội thành
2.05,28.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.0,Hà Nội,Nội thành
3.3,42.0,3.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.0,Hà Nội,Nội thành
3.1,25.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.3,3.3,Hà Nội,Nội thành
4.85,45.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,2.2,4.1,Hà Nội,Nội thành
10.5,43.0,5.0,4.0,False,False,False,False,Nhà mặt tiền,None,5.0,4.447257932086094,Hà Nội,Nội thành
3.55,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.6,Hà Nội,Nội thành
5.4,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.2,Hà Nội,Nội thành
6.5,45.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
9.6,73.0,4.0,5.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.2,30.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.75,38.0,5.0,5.0,True,True,True,False,Nhà trong hẻm,None,2.0,3.8,Hà Nội,Nội thành
6.5,67.0,4.0,5.0,True,True,True,False,Nhà trong hẻm,None,2.0,6.0,Hà Nội,Nội thành
6.6,56.0,3.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
6.6,90.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
2.6,40.0,3.0,2.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
2.6,35.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
11.0,65.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,15.0,4.447257932086094,Hà Nội,Nội thành
8.0,52.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.447257932086094,Hà Nội,Nội thành
7.5,50.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
12.8,67.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,6.0,Hà Nội,Nội thành
4.6,50.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
8.0,50.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.447257932086094,Hà Nội,Nội thành
2.5,35.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
6.6,72.0,3.0,5.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
5.1,48.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,6.5,Hà Nội,Nội thành
3.2,45.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
5.5,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
4.0,50.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
4.1,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
7.7,80.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
6.4,46.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,4.0,3.1,Hà Nội,Nội thành
9.5,60.0,5.0,5.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.447257932086094,Hà Nội,Nội thành
5.3,60.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
4.5,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Nội thành
7.7,80.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
7.5,80.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
6.6,63.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.5,Hồ Chí Minh,Nội thành
6.7,60.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
11.0,115.0,1.0,2.0,False,False,False,False,Nhà mặt tiền,None,10.0,4.447257932086094,Hà Nội,Nội thành
13.5,61.0,4.0,6.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.2,Hà Nội,Nội thành
1.85,30.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Ngoại thành
2.2,30.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Ngoại thành
7.5,70.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
6.5,100.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
7.0,60.0,4.0,5.0,True,True,True,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
15.0,80.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,15.0,4.447257932086094,Hà Nội,Nội thành
6.86,60.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hồ Chí Minh,Nội thành
6.8,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
4.2,48.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.247227428067467,4.0,Hồ Chí Minh,Nội thành
13.5,108.0,5.0,5.0,False,False,False,False,Nhà mặt tiền,None,10.0,6.0,Hồ Chí Minh,Nội thành
7.0,80.0,3.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.2,Hồ Chí Minh,Nội thành
8.5,68.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
5.8,64.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
8.5,104.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.5,Hồ Chí Minh,Nội thành
7.1,60.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
7.0,100.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
6.1,94.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.4,Hồ Chí Minh,Nội thành
5.0,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
7.7,114.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
8.25,76.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.0,Hồ Chí Minh,Nội thành
7.0,75.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,12.0,5.0,Hồ Chí Minh,Nội thành
7.1,65.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.6,Hồ Chí Minh,Nội thành
6.6,80.0,3.0,6.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
3.6,85.0,4.0,2.0,False,False,False,False,Nhà mặt tiền,Nam,8.0,5.0,Hồ Chí Minh,Ngoại thành
7.3,80.0,3.0,6.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
7.5,68.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
7.7,77.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
7.1,90.0,3.0,7.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.5,Hồ Chí Minh,Nội thành
5.2,64.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
6.8,60.0,3.0,5.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
6.8,100.0,3.0,5.0,False,False,False,False,Nhà trong hẻm,None,8.0,5.0,Hồ Chí Minh,Nội thành
8.0,96.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.8,Hồ Chí Minh,Nội thành
5.3,69.0,1.0,2.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.6,Hồ Chí Minh,Nội thành
5.8,64.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
6.9,75.0,3.0,5.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.5,Hồ Chí Minh,Nội thành
7.0,75.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.2,Hồ Chí Minh,Nội thành
8.3,100.0,2.0,4.0,False,False,False,False,Nhà trong hẻm,None,10.0,5.0,Hồ Chí Minh,Nội thành
8.5,97.0,1.0,3.0,False,False,False,False,Nhà mặt tiền,None,12.0,6.5,Hồ Chí Minh,Nội thành
5.85,91.0,2.0,3.0,True,True,False,False,Nhà trong hẻm,None,3.5,4.5,Hồ Chí Minh,Nội thành
6.5,60.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.447257932086094,Hà Nội,Nội thành
4.0,40.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
8.2,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
6.7,84.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.7,Hồ Chí Minh,Nội thành
11.0,125.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
7.0,60.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
4.3,35.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
7.9,100.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Nội thành
3.0,30.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.1,32.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
4.3,50.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,5.0,6.0,Hà Nội,Nội thành
2.9,30.0,5.0,3.0,True,True,True,True,Nhà mặt tiền,None,4.0,3.0,Hà Nội,Nội thành
4.8,45.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
7.6,48.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
15.0,80.0,7.0,7.0,True,True,True,True,Nhà mặt tiền,None,5.0,6.6,Hà Nội,Nội thành
3.7,42.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.1,Hà Nội,Ngoại thành
5.6,40.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,3.4,Hà Nội,Nội thành
6.2,42.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.8,40.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,Tây Nam,2.0,4.447257932086094,Hà Nội,Nội thành
4.2,80.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.7,45.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
2.6,33.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
7.65,70.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.5,Hà Nội,Nội thành
7.5,70.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
5.0,45.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
6.6,45.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
3.3,30.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
2.5,35.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,4.447257932086094,Hà Nội,Nội thành
8.6,60.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
4.5,46.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
6.0,75.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,2.5,4.447257932086094,Hà Nội,Nội thành
7.0,50.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
